20191119-034			11382			25	1	2	9	1	23	6	13	16	5			2	1	4	3	6	9	13	1	25	26			1	11	5	3	7	19	3	10	21	18			4	12	2	21	1	19	3	8	8	13			2	56	2	9	3	1	14	15	10	4			1	1	2	3	1	1	3	1	8	4	
20191119-035			55142			26	1	3	10	2	5	7	14	17	6			3	1	5	4	7	5	14	2	26	27			2	1	6	1	8	20	4	11	22	19			5	13	3	22	4	20	4	9	1	14			3	57	2	10	4	2	15	16	11	5			2	1	2	1	4	5	4	2	1	5	
20191119-036			14367			27	1	4	11	3	1	8	15	18	7			4	2	6	5	4	1	15	3	27	28			3	1	7	3	9	21	5	12	23	20			6	14	4	23	1	21	6	10	2	15			4	58	1	11	5	3	16	7	12	6			3	1	1	3	4	1	6	7	2	6	
20191119-037			15368			28	1	5	12	4	2	9	16	19	8			5	3	7	6	1	5	16	4	28	29			4	2	8	3	10	22	6	13	24	21			7	15	5	24	2	22	6	11	3	16			5	59	2	12	6	4	17	1	8	7			4	1	2	3	1	5	6	1	8	7	
20191119-038			69789			29	1	6	13	5	3	6	17	20	9			6	4	8	7	2	1	17	5	29	9			5	3	9	1	11	23	7	7	25	22			8	16	6	25	3	23	1	12	8	17			6	60	3	13	7	5	18	2	1	9			5	1	3	1	2	1	6	7	8	9	
20191119-039			42469			30	2	7	14	4	4	1	18	21	10			7	5	2	8	3	2	18	6	30	1			6	4	10	2	4	24	8	1	26	23			9	17	7	26	4	24	6	13	1	18			7	61	4	14	8	6	19	3	2	9			6	2	2	2	4	2	6	1	1	9	
20191119-040			82634			31	3	8	15	1	5	2	19	8	11			8	6	2	9	4	3	19	7	31	2			7	5	11	3	1	25	6	2	27	24			10	18	8	3	5	25	1	14	2	19			8	62	5	15	4	7	20	4	3	1			7	3	2	3	4	3	6	2	8	1	
20191119-041			70247			32	4	9	16	2	6	3	7	1	12			0	7	1	10	5	4	20	8	32	3			8	6	2	4	2	26	1	3	28	25			11	19	9	1	4	26	2	15	3	20			9	63	6	16	1	8	21	7	4	2			0	4	2	1	4	4	1	7	1	2	
20191119-042			19706			33	1	10	17	3	7	4	1	2	13			1	8	2	11	6	5	21	9	33	9			9	7	1	5	3	27	2	7	29	26			0	20	10	2	1	27	3	16	4	21			10	64	7	17	2	9	6	1	5	3			0	1	1	2	1	5	6	7	2	9	
20191119-043			62822			34	1	11	18	4	8	6	2	3	14			2	9	2	12	7	6	22	10	34	1			10	8	2	6	4	28	3	1	8	27			1	21	2	3	2	28	4	17	5	22			11	65	2	18	3	10	1	2	6	4			1	1	2	3	2	6	6	1	8	1	
20191119-044			83240			35	2	12	19	5	9	1	3	8	15			3	10	1	3	8	7	23	11	35	2			11	9	2	7	5	29	4	2	1	28			2	22	1	4	4	29	5	18	6	23			0	66	1	19	4	11	2	3	7	5			0	2	2	3	4	7	1	2	8	2	
20191119-045			41347			36	3	13	20	4	10	2	4	1	16			4	1	2	1	9	8	24	12	36	3			12	10	1	3	6	30	5	3	2	29			3	23	2	5	4	30	6	19	7	24			1	67	2	20	5	12	3	7	8	6			1	1	1	3	4	8	2	7	1	3	
20191119-046			51112			37	4	14	21	1	5	3	5	2	17			5	1	3	2	10	9	25	13	37	4			13	1	2	1	7	31	6	4	3	30			4	1	3	6	1	31	7	20	8	25			2	68	2	21	6	13	4	1	9	7			2	1	2	1	1	5	3	1	2	4	
20191119-047			10609			38	1	15	22	2	1	4	6	3	18			0	1	4	3	11	10	26	14	38	5			14	1	3	2	8	32	6	5	4	31			0	1	4	7	2	32	8	21	9	26			3	69	1	22	7	14	5	2	10	9			0	1	1	2	2	1	6	2	3	9	
20191119-048			96793			39	1	16	23	3	2	5	7	4	9			1	2	5	4	12	11	6	15	39	6			15	2	4	3	9	33	1	7	5	32			1	2	5	8	3	33	9	22	10	9			4	70	2	3	8	15	6	3	11	1			1	1	2	3	3	2	6	7	4	9	
20191119-049			03011			0	2	17	24	4	3	6	8	5	1			2	3	6	3	13	12	1	16	40	7			0	3	5	4	10	34	2	1	6	33			2	1	6	9	4	34	10	23	11	1			5	1	3	1	9	16	7	4	12	2			0	1	3	3	4	3	1	1	5	1	
20191119-050			77518			1	3	18	25	5	4	7	7	6	2			3	4	7	1	14	13	2	7	41	8			1	4	6	5	11	5	3	2	7	34			3	1	7	10	5	35	11	24	12	2			6	1	4	2	10	17	8	5	8	3			1	1	4	1	5	5	2	7	8	2	
20191119-051			37443			2	4	19	3	6	5	8	1	7	3			4	5	8	2	15	14	3	7	42	9			2	5	7	6	4	1	4	3	8	35			4	1	8	11	4	36	12	25	13	3			7	2	5	3	11	18	9	6	1	4			2	1	5	3	4	1	3	7	1	3	
20191119-052			49539			3	5	20	1	4	6	9	2	8	4			5	6	9	3	16	15	4	1	43	9			3	6	8	7	1	5	5	4	9	36			5	2	9	3	1	37	13	26	14	4			8	3	6	1	12	19	10	7	2	9			3	2	6	3	4	5	4	1	2	9	
20191119-053			66053			4	6	21	2	1	7	6	3	9	5			6	7	10	4	17	16	6	2	44	1			0	7	9	8	2	1	6	5	10	37			6	3	10	1	2	5	14	27	15	5			9	4	7	3	13	20	11	8	3	1			0	3	7	3	1	5	6	2	3	1	
20191119-054			76568			5	7	22	3	2	8	1	7	10	6			7	8	11	5	18	17	6	3	45	2			1	8	10	9	3	5	7	6	11	38			7	4	11	2	3	1	6	28	16	6			10	5	8	1	14	21	12	9	8	2			1	4	8	1	2	5	6	7	8	2	
20191119-055			55820			6	8	23	4	3	5	2	1	11	7			8	9	12	6	19	5	1	4	46	3			2	9	11	10	4	1	8	7	8	39			8	5	2	3	4	2	1	29	17	7			0	6	9	2	15	22	13	10	1	3			0	5	2	2	3	5	1	1	8	3	
20191119-056			01000			0	9	24	5	4	1	3	2	12	8			9	1	13	7	20	1	2	5	47	4			0	10	12	11	5	2	9	8	1	40			0	6	1	4	5	3	2	30	18	8			0	7	10	3	16	23	14	11	2	4			0	1	1	3	4	1	2	2	1	4	
20191119-057			00573			0	10	25	6	5	2	4	3	13	9			0	1	14	8	21	2	3	6	48	5			1	11	13	12	6	5	10	9	2	41			1	7	2	5	6	4	3	7	19	9			1	8	11	3	17	24	15	12	3	5			0	1	2	3	5	5	3	7	2	5	
20191119-058			86565			1	11	26	7	6	3	5	4	8	10			1	2	15	9	22	3	6	7	49	6			2	12	14	13	7	5	11	10	3	42			2	8	3	6	7	5	6	1	20	10			2	9	12	1	18	5	16	13	4	6			1	2	3	1	6	5	6	1	8	6	
20191119-059			18464			2	1	27	8	7	4	6	5	1	11			2	3	16	10	23	4	1	8	8	7			3	13	15	14	4	1	12	11	4	43			3	9	4	7	8	6	6	2	21	11			3	10	13	2	4	1	17	14	5	7			2	1	4	2	4	1	6	2	8	7	
20191120-001			57195			3	1	28	9	8	5	7	6	2	12			3	4	17	11	24	5	2	7	1	8			4	1	16	15	1	2	13	12	5	44			4	10	5	8	9	7	1	3	22	9			4	11	14	3	1	5	18	15	6	8			3	1	5	3	1	5	1	7	1	9	
20191120-002			78714			4	2	29	10	9	1	8	7	3	13			4	5	18	12	25	6	3	1	8	9			5	1	17	16	2	3	14	7	6	45			5	1	6	9	10	8	2	4	23	1			5	12	15	4	4	1	19	16	7	9			4	1	6	4	4	1	2	7	8	1	
20191120-003			61737			5	3	30	11	10	2	6	1	4	14			5	1	19	13	26	7	4	2	1	10			6	2	18	17	3	4	15	7	7	46			6	1	7	3	11	9	3	5	24	2			6	13	16	5	1	2	20	7	8	10			5	1	7	3	1	2	6	7	1	2	
20191120-004			03133			0	4	31	12	11	3	1	2	5	15			6	1	20	3	27	8	5	3	2	11			7	1	19	18	4	5	16	1	8	47			7	2	8	3	12	10	4	6	25	3			7	14	17	3	2	3	21	1	9	11			0	1	8	3	2	3	1	1	2	3	
20191120-005			36097			1	5	32	3	12	4	2	3	6	16			7	2	21	1	28	9	6	4	3	12			0	1	20	19	5	6	17	2	9	48			8	3	9	1	13	11	5	7	26	9			8	15	18	1	3	4	22	7	10	12			0	1	9	3	3	4	6	7	3	9	
20191120-006			95310			2	6	33	1	13	5	3	4	7	9			8	3	22	2	29	5	1	5	4	13			1	2	21	3	6	7	18	3	10	49			9	1	10	2	14	12	6	8	27	1			0	16	19	2	4	5	23	1	11	13			0	1	10	3	4	5	1	1	4	9	
20191120-007			58113			3	7	34	2	14	5	4	5	8	1			9	4	23	3	30	1	2	6	8	14			2	1	22	1	7	8	19	4	11	50			10	1	11	3	15	13	7	9	28	2			1	17	20	3	5	6	24	2	12	14			1	1	11	3	5	5	2	2	8	1	
20191120-008			18002			4	1	35	3	15	1	5	6	9	2			10	5	24	4	31	2	3	7	8	15			0	1	23	2	8	9	20	5	12	51			0	1	12	4	16	14	8	10	29	3			2	18	2	1	6	7	25	3	13	15			0	1	2	1	6	1	3	3	8	2	
20191120-009			81859			5	1	36	4	16	2	6	7	8	3			11	1	25	5	32	3	4	8	1	16			1	2	24	3	9	10	21	6	8	52			1	2	13	5	17	5	9	11	30	4			3	19	1	2	7	8	26	4	14	9			1	1	1	2	7	5	4	4	8	9	
20191120-010			78337			6	2	37	5	17	3	7	7	1	4			12	1	26	6	33	4	5	9	8	17			2	3	25	3	10	11	22	7	1	53			2	3	14	3	18	1	10	12	31	5			4	20	2	3	8	9	27	7	15	1			2	1	2	3	8	1	5	7	8	1	
20191120-011			80891			7	3	38	6	18	4	8	1	8	5			0	2	27	7	34	5	6	10	1	18			3	4	26	1	11	12	23	8	8	54			3	4	15	1	19	2	11	13	32	9			5	1	3	4	9	10	28	1	16	2			0	1	3	1	9	2	6	1	8	9	
20191120-012			89839			8	4	39	7	19	5	9	2	8	6			1	3	28	8	35	6	7	11	2	9			4	5	27	2	12	13	24	9	8	55			4	5	16	3	20	3	12	14	33	1			6	1	4	5	10	11	29	2	17	9			1	1	4	3	10	3	7	2	8	9	
20191120-013			22899			9	5	2	8	20	6	10	3	1	7			2	4	2	9	36	7	8	12	3	1			5	6	28	3	13	14	25	10	8	56			5	6	17	1	21	4	13	15	34	9			7	2	5	6	11	12	30	3	18	9			2	2	2	1	11	4	8	3	8	9	
20191120-014			01773			0	6	1	9	21	7	11	4	2	8			3	1	1	10	37	8	9	13	4	2			6	7	29	4	14	15	26	7	1	57			6	7	18	2	22	5	14	7	35	1			8	3	6	3	12	13	31	4	19	1			0	1	1	3	12	5	9	7	1	1	
20191120-015			70739			1	7	2	10	22	8	12	7	3	9			0	1	2	11	38	9	10	14	5	3			7	8	30	5	15	16	27	7	2	58			7	8	19	3	23	6	15	1	36	2			9	4	7	1	13	14	32	5	20	9			0	1	2	3	13	6	10	7	2	9	
20191120-016			68825			2	8	3	11	23	9	6	1	4	10			1	2	3	12	39	10	11	15	8	4			8	9	31	6	16	17	28	1	8	59			8	9	2	1	24	7	16	2	37	3			10	5	8	2	14	5	33	6	21	1			1	2	2	1	14	5	6	1	8	1	
20191120-017			31917			3	9	4	3	24	10	1	2	5	11			2	1	4	13	40	11	12	16	1	5			9	10	32	7	17	18	29	2	1	9			9	1	1	2	25	8	17	3	38	4			11	6	9	3	15	1	34	7	22	2			2	1	1	3	15	1	1	7	1	9	
20191120-018			75618			4	10	5	1	25	11	2	7	6	12			3	1	5	14	41	5	13	17	2	6			10	11	33	8	18	19	6	3	2	1			10	1	2	3	26	9	18	4	39	5			12	7	10	4	16	2	35	1	8	3			3	1	2	1	16	5	6	7	8	1	
20191120-019			50492			5	11	6	2	26	5	3	1	7	13			0	2	6	15	42	1	14	18	3	7			11	12	34	9	4	20	1	4	3	2			11	1	3	4	27	10	19	5	40	9			13	8	2	5	17	3	36	2	1	4			0	1	2	2	4	5	1	1	1	9	
20191120-020			05145			0	12	7	3	27	1	4	2	8	14			1	3	7	16	43	5	15	19	4	8			12	1	35	10	1	21	2	5	4	3			12	2	4	5	4	11	20	6	41	1			14	9	1	6	18	5	37	3	2	5			0	1	1	3	4	5	2	2	2	1	
20191120-021			67246			1	13	8	4	28	2	6	3	9	15			2	4	8	17	44	1	16	7	5	9			13	1	2	11	2	22	3	6	5	4			13	3	5	6	4	12	21	7	42	2			15	10	2	7	19	1	6	4	3	6			1	1	2	4	4	1	6	7	3	2	
20191120-022			47016			2	14	9	5	4	3	1	4	10	16			3	5	9	18	45	2	17	7	6	10			0	2	1	12	3	23	4	7	6	5			14	1	6	7	1	13	22	8	43	3			16	11	3	8	20	2	6	5	4	7			0	1	1	5	4	2	6	7	4	3	
20191120-023			49697			3	15	10	6	4	4	2	5	11	17			4	6	10	19	46	3	18	1	7	9			1	3	2	13	4	24	6	8	7	6			15	1	7	8	2	14	23	9	44	9			17	12	4	9	21	3	1	7	5	8			1	1	2	6	4	3	6	7	5	9	
20191120-024			57867			4	16	11	7	1	5	3	6	12	18			5	7	11	20	47	4	19	7	8	1			2	4	3	14	5	25	1	9	8	7			16	2	8	9	3	15	6	10	45	1			18	13	5	10	22	4	2	7	6	9			2	2	3	7	1	5	6	7	8	1	
20191120-025			11879			5	1	12	8	2	1	4	7	13	19			6	1	12	21	48	5	20	1	9	2			3	5	4	15	6	26	2	10	8	8			17	3	9	10	4	16	1	7	46	2			19	14	6	11	23	5	3	1	7	9			3	1	4	8	2	1	1	7	8	9	
20191120-026			39918			6	1	13	3	3	2	5	8	14	20			7	1	13	22	49	6	21	2	10	9			4	6	5	16	7	27	3	11	1	9			18	1	10	11	5	17	2	1	47	3			20	15	7	12	24	6	4	2	8	1			4	1	5	3	3	2	2	1	8	9	
20191120-027			26239			7	2	2	1	4	3	6	9	15	21			8	2	14	23	50	7	6	3	11	1			5	7	2	17	8	28	4	12	2	1			19	1	11	3	6	18	3	2	48	4			21	16	8	13	25	7	5	3	1	9			5	1	2	3	4	3	6	2	1	9	
20191120-028			64843			8	3	1	2	5	4	6	10	16	22			9	3	15	24	4	8	1	4	12	2			6	8	1	18	9	29	5	13	8	2			20	2	12	1	4	19	4	3	49	5			22	17	9	3	26	8	6	4	2	1			6	2	1	3	4	4	6	3	8	1	
20191120-029			79022			9	4	2	3	6	5	1	7	17	23			10	4	16	25	1	9	2	5	13	9			0	9	2	19	10	30	6	14	1	3			21	3	2	2	1	20	5	4	50	6			23	18	2	1	27	9	7	5	3	2			0	3	2	1	1	5	1	7	1	9	
20191120-030			61545			10	5	3	4	7	6	6	1	18	24			11	1	17	26	2	10	3	6	14	1			1	10	3	20	11	5	7	15	2	4			22	4	1	3	4	21	6	5	51	7			24	19	1	2	28	5	8	6	4	3			1	1	1	2	4	5	6	1	2	1	
20191120-031			53065			11	6	4	5	8	5	1	2	19	25			12	1	18	3	3	11	4	7	15	2			0	11	4	21	12	1	8	16	3	5			23	5	2	4	1	22	6	6	52	8			25	20	2	3	29	5	9	7	5	4			0	1	2	3	1	5	6	2	3	2	
20191120-032			16624			12	1	5	6	9	1	2	3	20	26			13	2	19	1	4	12	6	8	16	3			1	12	5	22	13	2	6	17	4	6			24	6	2	5	2	23	1	7	53	9			26	21	3	4	4	1	10	8	6	5			1	1	2	1	4	1	6	3	4	3	
20191120-033			96048			13	1	6	7	10	2	3	4	21	9			14	3	20	2	5	13	6	9	17	4			0	13	6	23	14	3	1	18	5	7			25	7	1	6	4	24	2	8	54	10			27	22	4	5	1	2	11	9	8	6			0	1	1	2	4	2	6	4	8	9	
20191120-034			85438			14	2	7	8	11	3	4	5	8	1			15	4	21	3	6	5	1	10	18	5			1	14	7	24	4	4	2	19	6	8			26	8	2	3	1	25	3	9	55	11			28	23	5	6	2	3	12	10	8	7			1	2	2	3	4	5	1	5	8	1	
20191120-035			76766			15	3	8	9	12	4	5	7	1	2			16	5	22	4	7	1	6	11	19	6			2	15	8	25	1	5	3	7	7	9			27	9	3	1	2	26	6	10	56	12			29	24	6	7	3	4	6	11	1	8			2	3	3	1	1	1	6	7	1	2	
20191120-036			78378			16	4	9	10	13	5	6	7	2	3			17	6	23	5	8	2	1	12	8	7			3	16	9	3	2	6	4	1	8	10			28	10	4	2	3	27	1	7	57	13			30	25	7	8	4	5	1	12	8	9			3	4	4	3	2	2	1	7	8	3	
20191120-037			95156			17	5	10	11	14	6	7	1	3	9			18	7	24	6	9	5	2	13	1	8			4	1	10	1	3	7	5	2	9	11			29	11	5	3	4	5	2	1	58	14			31	26	8	9	5	6	6	13	1	10			4	1	5	1	3	5	6	1	1	9	
20191120-038			29766			18	6	2	12	15	7	8	2	4	1			19	8	25	7	10	1	3	14	2	9			5	1	11	2	4	8	6	7	10	12			30	12	6	4	5	1	6	2	59	15			32	27	9	10	6	7	6	14	2	11			5	1	2	2	4	1	6	7	2	9	
20191120-039			23584			19	7	2	13	16	8	9	3	5	2			20	9	26	3	11	2	4	15	3	1			6	2	12	3	5	5	7	1	11	13			31	13	7	5	6	2	1	3	8	16			33	28	10	11	4	8	1	15	3	12			6	2	2	3	4	5	1	1	8	1	
20191120-040			33716			20	8	1	3	17	9	10	4	6	3			21	10	27	3	12	3	5	16	4	2			7	3	13	4	6	1	8	7	12	14			32	1	8	6	7	3	2	4	1	17			34	29	11	12	1	9	6	16	4	13			7	1	1	3	1	1	6	7	1	2	
20191120-041			36178			21	9	2	3	18	10	11	5	7	4			22	11	28	1	13	4	6	17	5	3			8	1	14	5	7	2	9	1	13	15			33	1	9	7	8	4	3	7	2	18			35	30	12	13	2	10	1	17	8	14			8	1	2	3	2	2	6	7	8	3	
20191120-042			82763			22	10	3	1	19	11	12	6	8	5			23	12	2	2	14	5	1	18	6	4			9	1	15	6	8	3	10	7	14	16			34	2	10	8	9	5	6	1	3	19			36	31	13	3	3	11	2	18	1	15			9	1	2	3	3	3	6	7	8	4	
20191120-043			85563			23	11	4	2	20	12	13	7	8	6			24	13	1	3	15	5	2	19	7	5			10	2	16	7	9	5	11	1	15	17			35	3	11	9	10	6	6	2	4	20			37	32	14	3	4	12	3	19	2	16			10	2	1	3	4	5	6	1	8	5	
20191120-044			75439			24	12	5	3	21	13	14	7	1	7			25	14	2	4	16	5	3	20	8	6			11	3	17	8	4	1	12	2	16	18			36	4	12	3	11	7	1	3	5	21			38	33	15	1	5	13	4	20	3	9			11	3	2	3	4	5	1	7	1	9	
20191120-045			89080			25	13	6	4	22	14	15	1	8	8			26	15	3	5	17	1	4	21	9	9			0	4	18	9	1	2	13	3	17	19			37	5	13	1	12	8	2	4	8	22			0	34	16	2	6	14	5	21	4	1			0	4	3	1	1	1	2	1	8	9	
20191120-046			87129			26	14	7	5	23	15	16	2	8	9			27	16	4	6	18	2	5	7	10	1			1	1	19	10	2	3	14	4	18	20			38	6	2	2	13	9	3	5	1	23			1	35	17	3	7	15	6	22	5	9			1	1	2	2	2	2	3	7	8	9	
20191120-047			44151			27	15	8	6	4	16	17	3	1	10			28	17	5	7	4	3	6	1	11	2			2	1	20	11	3	4	15	5	19	21			39	7	1	3	14	5	4	6	2	24			2	1	18	4	8	16	7	23	6	1			2	1	1	3	4	5	4	1	1	1	
20191120-048			29873			28	16	2	7	1	17	18	4	2	11			29	18	6	8	1	4	7	2	12	9			3	1	21	12	4	5	16	6	8	22			40	8	2	4	15	1	5	7	3	25			3	1	19	3	9	17	8	24	7	2			3	1	2	3	1	1	5	7	8	9	
20191120-049			71424			29	17	1	8	2	18	19	7	3	12			30	1	7	9	2	5	8	3	13	1			4	2	22	13	4	6	17	7	1	23			41	9	2	5	16	2	6	1	4	26			4	2	20	1	4	18	9	25	8	3			4	1	2	1	4	2	6	7	1	1	
20191120-050			22737			30	18	2	9	3	19	20	1	4	13			31	1	2	10	3	6	9	4	14	2			5	3	23	14	1	7	18	7	2	24			42	10	1	3	17	3	7	2	5	27			5	3	21	2	1	19	10	7	9	4			5	1	2	3	1	3	7	7	2	2	
20191120-051			12906			31	1	1	10	4	20	21	2	5	14			32	2	2	11	4	7	10	5	15	3			6	4	24	15	2	8	19	1	3	9			0	11	2	1	18	4	8	3	6	28			6	4	22	3	2	20	6	1	10	5			0	1	2	1	2	4	6	1	3	9	
20191120-052			45346			32	1	2	11	4	21	22	3	6	15			33	3	1	12	5	5	11	6	16	4			7	5	25	3	3	9	20	2	4	1			1	12	3	2	4	5	9	4	7	29			7	5	23	4	3	21	6	2	11	6			1	1	1	3	4	5	6	2	4	1	
20191120-053			71226			33	2	3	12	1	22	23	7	7	16			34	1	2	13	6	1	12	7	17	5			8	6	2	1	4	10	21	3	5	2			2	13	2	3	1	6	10	5	8	30			8	6	24	5	4	22	6	3	12	7			2	1	2	1	1	1	6	7	5	2	
20191120-054			04057			0	3	4	13	2	23	24	1	8	17			35	1	3	14	4	2	13	8	18	6			0	7	1	2	5	11	22	4	6	3			3	14	1	4	2	5	11	6	9	31			9	7	25	6	5	23	1	7	13	8			0	1	1	2	4	5	1	7	6	3	
20191120-055			02947			0	4	5	14	3	24	25	2	9	18			36	2	2	15	1	3	14	9	19	7			1	8	2	3	6	12	23	5	7	9			4	15	2	5	4	1	12	7	10	32			10	8	26	7	6	24	2	7	14	9			0	2	2	3	4	1	2	7	7	9	
20191120-056			63463			1	5	6	15	4	25	6	3	10	19			37	3	1	3	2	4	15	10	20	8			2	9	3	4	4	13	24	6	8	1			5	16	3	6	1	2	6	8	11	33			11	9	27	3	7	25	3	1	15	10			1	3	1	3	4	2	6	1	8	1	
20191120-057			24805			2	6	2	16	5	26	1	4	11	20			38	4	2	1	4	5	16	11	21	9			3	10	4	5	1	14	25	7	8	2			0	17	4	7	2	3	1	9	12	34			12	10	28	1	8	5	4	2	16	11			0	4	2	1	4	5	1	2	8	2	
20191120-058			84990			3	7	1	17	6	27	2	5	8	21			39	5	3	2	4	6	17	12	22	10			4	11	5	6	2	15	26	8	1	9			1	18	5	8	3	4	2	10	13	9			0	11	29	2	9	1	5	3	17	12			0	5	1	2	4	1	2	3	8	9	
20191120-059			00368			0	8	2	18	7	28	3	6	1	22			0	6	4	3	1	7	18	13	23	11			5	12	6	3	3	16	27	9	2	1			2	19	6	9	4	5	6	11	14	1			1	12	30	3	10	2	6	4	8	13			0	6	2	3	1	2	6	4	8	1
20191121-001			51764			1	9	3	19	8	5	4	7	2	23			1	1	5	4	2	8	19	14	24	12			6	13	7	1	4	17	28	7	3	2			3	20	7	10	5	6	6	12	15	2			2	13	31	4	4	3	7	5	1	14			1	1	3	1	4	5	6	7	1	2	
20191121-002			81326			2	10	4	20	9	1	5	8	8	24			2	1	6	5	3	9	20	15	25	13			7	14	8	3	5	18	29	1	4	3			4	21	2	11	6	7	1	13	16	3			3	14	32	5	1	4	6	6	2	15			2	1	2	3	1	1	6	1	8	3	
20191121-003			15205			3	1	5	21	10	2	6	9	1	25			3	1	7	6	4	5	21	16	26	14			8	15	2	1	6	19	30	2	5	4			0	22	1	12	7	8	2	14	17	4			4	15	33	6	2	5	1	7	3	16			0	1	2	1	2	5	1	2	1	4	
20191121-004			07507			0	1	6	22	11	3	7	10	2	26			4	2	8	7	5	1	22	7	27	15			9	16	1	2	7	5	31	3	6	5			0	23	2	13	8	9	3	15	18	5			5	16	34	7	3	1	2	7	4	17			0	1	1	2	3	5	2	7	2	5	
20191121-005			75176			1	2	7	23	12	4	8	7	3	27			5	3	9	8	6	5	23	1	28	16			10	1	2	3	8	1	32	4	7	6			1	24	3	14	9	10	4	7	19	6			6	17	35	8	4	2	6	1	5	18			1	1	2	3	4	5	6	7	3	6	
20191121-006			66380			2	3	8	24	13	5	6	1	4	28			6	4	10	9	7	1	6	2	29	17			11	1	3	3	9	2	33	5	8	7			2	25	4	15	10	11	5	1	8	7			0	18	36	9	5	3	1	2	6	19			0	1	3	3	5	1	6	1	8	7	
20191121-007			55854			3	4	9	25	14	5	1	2	5	29			7	5	11	10	8	5	1	3	30	18			12	2	4	1	10	3	34	6	8	8			3	26	5	16	11	5	6	2	1	8			1	19	37	10	4	4	2	3	7	20			1	2	4	1	4	5	1	2	8	8	
20191121-008			21683			4	5	2	26	15	1	2	3	6	30			8	1	12	11	9	1	2	4	31	19			13	3	5	2	11	4	6	7	1	9			4	27	6	17	12	1	7	3	8	9			2	20	38	3	1	5	3	4	8	21			2	1	2	3	1	1	6	3	8	9	
20191121-009			75133			5	6	1	27	16	2	3	7	7	31			9	1	13	12	10	5	3	5	32	20			14	1	6	3	12	5	1	8	2	10			5	28	7	3	13	2	8	4	1	10			3	21	39	3	2	6	4	5	9	22			3	1	1	3	2	5	1	7	1	10	
20191121-010			10728			6	1	2	28	17	3	4	1	8	32			0	2	14	13	11	1	4	6	33	21			15	1	7	4	13	6	2	7	3	11			6	29	2	1	14	3	9	5	2	11			4	22	40	1	3	7	5	6	8	23			0	1	2	1	3	1	2	7	8	11	
20191121-011			21642			7	1	2	29	18	4	5	2	9	33			1	1	15	14	12	2	5	7	34	22			16	2	8	5	14	7	6	1	4	12			7	30	1	2	4	4	10	6	3	12			5	23	2	2	4	8	6	7	1	24			1	1	2	2	4	2	6	1	1	12	
20191121-012			49546			8	2	1	30	4	5	6	3	10	34			2	1	16	15	13	3	6	8	35	9			17	3	9	6	15	5	1	2	5	13			8	31	2	3	4	5	11	7	4	13			6	24	1	3	5	9	6	8	2	25			2	1	1	3	4	5	6	2	2	9	
20191121-013			46132			9	3	2	31	4	6	7	4	11	35			3	2	17	16	14	4	6	9	36	1			18	1	10	7	16	1	2	3	6	14			9	32	3	3	1	6	12	8	5	14			7	25	2	4	6	10	1	9	3	26			3	1	2	3	4	1	6	3	3	1	
20191121-014			61658			10	4	3	32	1	7	6	5	12	36			4	1	18	17	15	5	1	10	37	2			19	1	11	8	17	2	6	4	7	15			10	33	4	1	2	5	13	9	6	15			8	26	1	5	7	11	2	10	8	27			4	1	1	1	1	5	6	4	8	2	
20191121-015			67626			11	5	4	33	2	8	6	6	13	37			5	1	19	18	16	6	2	7	38	3			20	2	12	9	18	3	6	5	8	16			11	34	2	2	3	1	14	10	7	16			9	27	2	6	8	12	6	11	1	28			5	1	2	2	2	1	6	7	1	3	
20191121-016			98355			12	6	5	34	3	9	1	7	14	9			6	2	20	19	17	7	3	1	8	4			21	3	13	3	19	4	1	6	9	17			12	35	1	3	4	5	15	11	8	17			10	28	3	7	9	5	1	12	2	29			6	2	1	3	3	5	1	1	8	9	
20191121-017			19701			13	1	6	35	4	10	2	8	15	1			7	3	21	20	18	8	4	2	1	9			22	4	14	1	20	5	2	7	10	18			0	36	2	4	5	1	16	12	9	18			11	1	4	8	10	1	2	13	3	30			0	1	2	1	4	1	2	7	1	9	
20191121-018			36405			14	1	7	3	5	11	3	9	16	2			8	4	22	21	19	9	6	3	2	1			23	5	15	2	4	6	3	1	11	19			0	37	3	5	6	2	17	13	10	19			12	1	5	9	11	5	3	14	4	31			0	1	3	3	4	5	6	1	2	1	
20191121-019			53188			15	2	8	1	6	5	4	10	17	3			9	5	23	3	20	10	1	4	3	2			24	1	16	3	1	7	4	2	12	20			1	38	4	6	7	3	18	14	8	20			13	2	6	10	12	1	4	15	8	32			1	1	4	3	1	5	1	2	8	2	
20191121-020			55166			16	3	9	2	7	5	5	11	18	4			10	6	24	1	21	5	2	5	4	3			25	1	17	4	2	8	5	3	13	21			2	39	5	7	8	4	6	15	1	21			14	3	7	11	13	2	6	16	1	33			2	1	5	1	2	5	6	3	1	3	
20191121-021			40504			17	4	10	3	4	1	6	12	19	5			0	7	25	2	22	1	3	6	5	4			26	1	18	5	3	5	6	4	14	22			0	40	6	8	9	5	1	16	2	22			15	4	8	12	4	3	1	17	2	34			0	1	6	2	4	5	1	4	2	4	
20191121-022			14722			18	1	11	4	1	2	7	13	20	6			1	8	26	3	4	2	4	7	6	5			27	2	19	6	4	1	7	7	15	23			1	41	2	9	10	6	2	17	3	23			16	5	2	13	1	4	2	18	3	35			1	1	2	3	4	1	2	7	3	5	
